iso_week,artist,playlists
2024-W02,Rockets Trio,311
2024-W03,Rockets Trio,321
2024-W04,Rockets Trio,336
2024-W06,Rockets Trio,340
2024-W07,Rockets Trio,328
2024-W08,Rockets Trio,362
2024-W11,Rockets Trio,NA
2024-W12,Rockets Trio,386
2024-W14,Rockets Trio,377
2024-W15,Rockets Trio,420
2024-W16,Rockets Trio,396
2024-W17,Rockets Trio,398
2024-W18,Rockets Trio,420
2024-W19,Rockets Trio,425
2024-W20,Rockets Trio,431
2024-W21,Rockets Trio,423
2024-W22,Rockets Trio,445
2024-W23,Rockets Trio,456
2024-W24,Rockets Trio,482
2024-W25,Rockets Trio,459
2024-W26,Rockets Trio,482
2024-W27,Rockets Trio,474
2024-W30,Rockets Trio,488
2024-W31,Rockets Trio,493
2024-W33,Rockets Trio,534
2024-W35,Rockets Trio,531
2024-W36,Rockets Trio,559
2024-W37,Rockets Trio,571
2024-W38,Rockets Trio,596
2024-W39,Rockets Trio,583
2024-W40,Rockets Trio,608
2024-W41,Rockets Trio,609
2024-W42,Rockets Trio,NA
2024-W43,Rockets Trio,632
2024-W44,Rockets Trio,642
2024-W45,Rockets Trio,650
2024-W47,Rockets Trio,675
2024-W48,Rockets Trio,683
2024-W49,Rockets Trio,695
2024-W51,Rockets Trio,718
2024-W52,Rockets Trio,724
2024-W01,Saint Echo,475
2024-W02,Saint Echo,482
2024-W03,Saint Echo,531
2024-W04,Saint Echo,559
2024-W06,Saint Echo,577
2024-W07,Saint Echo,590
2024-W08,Saint Echo,626
2024-W11,Saint Echo,700
2024-W12,Saint Echo,740
2024-W14,Saint Echo,783
2024-W15,Saint Echo,821
2024-W16,Saint Echo,860
2024-W17,Saint Echo,879
2024-W18,Saint Echo,918
2024-W19,Saint Echo,942
2024-W20,Saint Echo,982
2024-W21,Saint Echo,1005
2024-W22,Saint Echo,1063
2024-W23,Saint Echo,1107
2024-W24,Saint Echo,1166
2024-W25,Saint Echo,1190
2024-W26,Saint Echo,NA
2024-W27,Saint Echo,1293
2024-W30,Saint Echo,1472
2024-W31,Saint Echo,1502
2024-W33,Saint Echo,1628
2024-W35,Saint Echo,1775
2024-W36,Saint Echo,NA
2024-W37,Saint Echo,1898
2024-W38,Saint Echo,1993
2024-W39,Saint Echo,2060
2024-W40,Saint Echo,2158
2024-W41,Saint Echo,2253
2024-W42,Saint Echo,2316
2024-W43,Saint Echo,2413
2024-W44,Saint Echo,2501
2024-W45,Saint Echo,2592
2024-W47,Saint Echo,2817
2024-W48,Saint Echo,2924
2024-W49,Saint Echo,3036
2024-W51,Saint Echo,3263
2024-W52,Saint Echo,3392
2024-W01,Saint Phoenix,181
2024-W02,Saint Phoenix,188
2024-W03,Saint Phoenix,196
2024-W04,Saint Phoenix,203
2024-W06,Saint Phoenix,183
2024-W07,Saint Phoenix,185
2024-W08,Saint Phoenix,190
2024-W11,Saint Phoenix,224
2024-W12,Saint Phoenix,205
2024-W14,Saint Phoenix,225
2024-W15,Saint Phoenix,NA
2024-W16,Saint Phoenix,214
2024-W17,Saint Phoenix,214
2024-W18,Saint Phoenix,208
2024-W19,Saint Phoenix,NA
2024-W20,Saint Phoenix,246
2024-W21,Saint Phoenix,NA
2024-W22,Saint Phoenix,268
2024-W23,Saint Phoenix,254
2024-W24,Saint Phoenix,250
2024-W25,Saint Phoenix,271
2024-W26,Saint Phoenix,273
2024-W27,Saint Phoenix,260
2024-W30,Saint Phoenix,289
2024-W31,Saint Phoenix,283
2024-W33,Saint Phoenix,309
2024-W35,Saint Phoenix,297
2024-W36,Saint Phoenix,303
2024-W37,Saint Phoenix,307
2024-W38,Saint Phoenix,299
2024-W39,Saint Phoenix,319
2024-W40,Saint Phoenix,336
2024-W41,Saint Phoenix,354
2024-W42,Saint Phoenix,331
2024-W43,Saint Phoenix,339
2024-W44,Saint Phoenix,353
2024-W45,Saint Phoenix,350
2024-W47,Saint Phoenix,359
2024-W48,Saint Phoenix,371
2024-W49,Saint Phoenix,NA
2024-W51,Saint Phoenix,387
2024-W52,Saint Phoenix,397
2024-W01,Saint Riders,65
2024-W02,Saint Riders,71
2024-W03,Saint Riders,61
2024-W04,Saint Riders,84
2024-W06,Saint Riders,82
2024-W07,Saint Riders,85
2024-W08,Saint Riders,61
2024-W11,Saint Riders,85
2024-W12,Saint Riders,93
2024-W14,Saint Riders,112
2024-W15,Saint Riders,102
2024-W16,Saint Riders,89
2024-W17,Saint Riders,101
2024-W18,Saint Riders,105
2024-W19,Saint Riders,108
2024-W20,Saint Riders,118
2024-W21,Saint Riders,109
2024-W22,Saint Riders,104
2024-W23,Saint Riders,128
2024-W24,Saint Riders,144
2024-W25,Saint Riders,116
2024-W26,Saint Riders,131
2024-W27,Saint Riders,NA
2024-W30,Saint Riders,138
2024-W31,Saint Riders,146
2024-W33,Saint Riders,143
2024-W35,Saint Riders,135
2024-W36,Saint Riders,147
2024-W37,Saint Riders,157
2024-W38,Saint Riders,159
2024-W39,Saint Riders,146
2024-W40,Saint Riders,159
2024-W41,Saint Riders,151
2024-W42,Saint Riders,169
2024-W43,Saint Riders,169
2024-W44,Saint Riders,183
2024-W45,Saint Riders,176
2024-W47,Saint Riders,187
2024-W48,Saint Riders,176
2024-W49,Saint Riders,173
2024-W51,Saint Riders,218
2024-W52,Saint Riders,207
2024-W01,Saint Storm,14
2024-W02,Saint Storm,16
2024-W03,Saint Storm,NA
2024-W04,Saint Storm,27
2024-W06,Saint Storm,24
2024-W07,Saint Storm,22
2024-W08,Saint Storm,26
2024-W11,Saint Storm,6
2024-W12,Saint Storm,12
2024-W14,Saint Storm,35
2024-W15,Saint Storm,20
2024-W16,Saint Storm,27
2024-W17,Saint Storm,14
2024-W18,Saint Storm,20
2024-W19,Saint Storm,17
2024-W20,Saint Storm,18
2024-W21,Saint Storm,38
2024-W22,Saint Storm,24
2024-W23,Saint Storm,25
2024-W24,Saint Storm,22
2024-W25,Saint Storm,18
2024-W26,Saint Storm,23
2024-W27,Saint Storm,14
2024-W30,Saint Storm,41
2024-W31,Saint Storm,45
2024-W33,Saint Storm,20
2024-W35,Saint Storm,35
2024-W36,Saint Storm,38
2024-W37,Saint Storm,46
2024-W38,Saint Storm,30
2024-W39,Saint Storm,44
2024-W40,Saint Storm,37
2024-W41,Saint Storm,39
2024-W42,Saint Storm,52
2024-W43,Saint Storm,50
2024-W44,Saint Storm,58
2024-W45,Saint Storm,45
2024-W47,Saint Storm,56
2024-W48,Saint Storm,70
2024-W49,Saint Storm,62
2024-W51,Saint Storm,75
2024-W52,Saint Storm,76
2024-W01,Saints Collective,501
2024-W02,Saints Collective,506
2024-W03,Saints Collective,508
2024-W04,Saints Collective,513
2024-W06,Saints Collective,563
2024-W07,Saints Collective,567
2024-W08,Saints Collective,NA
2024-W11,Saints Collective,616
2024-W12,Saints Collective,NA
2024-W14,Saints Collective,671
2024-W15,Saints Collective,668
2024-W16,Saints Collective,692
2024-W17,Saints Collective,726
2024-W18,Saints Collective,NA
2024-W19,Saints Collective,762
2024-W20,Saints Collective,769
2024-W21,Saints Collective,796
2024-W22,Saints Collective,801
2024-W23,Saints Collective,828
2024-W24,Saints Collective,845
2024-W25,Saints Collective,856
2024-W26,Saints Collective,896
2024-W27,Saints Collective,NA
2024-W30,Saints Collective,961
2024-W31,Saints Collective,962
2024-W33,Saints Collective,1026
2024-W35,Saints Collective,1078
2024-W36,Saints Collective,1085
2024-W37,Saints Collective,1130
2024-W38,Saints Collective,1172
2024-W39,Saints Collective,1172
2024-W40,Saints Collective,NA
2024-W41,Saints Collective,1261
2024-W42,Saints Collective,1266
2024-W43,Saints Collective,1328
2024-W44,Saints Collective,NA
2024-W45,Saints Collective,1368
2024-W47,Saints Collective,1444
2024-W48,Saints Collective,1453
2024-W49,Saints Collective,1495
2024-W51,Saints Collective,1579
2024-W52,Saints Collective,1613
2024-W01,Saints Crew,73
2024-W02,Saints Crew,68
2024-W03,Saints Crew,69
2024-W04,Saints Crew,82
2024-W06,Saints Crew,107
2024-W07,Saints Crew,78
2024-W08,Saints Crew,91
2024-W11,Saints Crew,100
2024-W12,Saints Crew,109
2024-W14,Saints Crew,101
2024-W15,Saints Crew,122
2024-W16,Saints Crew,138
2024-W17,Saints Crew,128
2024-W18,Saints Crew,130
2024-W19,Saints Crew,NA
2024-W20,Saints Crew,NA
2024-W21,Saints Crew,118
2024-W22,Saints Crew,147
2024-W23,Saints Crew,141
2024-W24,Saints Crew,154
2024-W25,Saints Crew,170
2024-W26,Saints Crew,159
2024-W27,Saints Crew,171
2024-W30,Saints Crew,196
2024-W31,Saints Crew,195
2024-W33,Saints Crew,202
2024-W35,Saints Crew,NA
2024-W36,Saints Crew,217
2024-W37,Saints Crew,220
2024-W38,Saints Crew,229
2024-W39,Saints Crew,245
2024-W40,Saints Crew,243
2024-W41,Saints Crew,236
2024-W42,Saints Crew,270
2024-W43,Saints Crew,274
2024-W44,Saints Crew,273
2024-W45,Saints Crew,286
2024-W47,Saints Crew,323
2024-W48,Saints Crew,327
2024-W49,Saints Crew,320
2024-W51,Saints Crew,360
2024-W52,Saints Crew,363
2024-W01,Saints Duo,147
2024-W02,Saints Duo,143
2024-W03,Saints Duo,157
2024-W04,Saints Duo,163
2024-W06,Saints Duo,170
2024-W07,Saints Duo,162
2024-W08,Saints Duo,187
2024-W11,Saints Duo,187
2024-W12,Saints Duo,199
2024-W14,Saints Duo,197
2024-W15,Saints Duo,215
2024-W16,Saints Duo,220
2024-W17,Saints Duo,222
2024-W18,Saints Duo,224
2024-W19,Saints Duo,227
2024-W20,Saints Duo,NA
2024-W21,Saints Duo,244
2024-W22,Saints Duo,255
2024-W23,Saints Duo,278
2024-W24,Saints Duo,273
2024-W25,Saints Duo,289
2024-W26,Saints Duo,305
2024-W27,Saints Duo,305
2024-W30,Saints Duo,323
2024-W31,Saints Duo,331
2024-W33,Saints Duo,342
2024-W35,Saints Duo,370
2024-W36,Saints Duo,394
2024-W37,Saints Duo,417
2024-W38,Saints Duo,421
2024-W39,Saints Duo,425
2024-W40,Saints Duo,444
2024-W41,Saints Duo,NA
2024-W42,Saints Duo,461
2024-W43,Saints Duo,478
2024-W44,Saints Duo,468
2024-W45,Saints Duo,527
2024-W47,Saints Duo,550
2024-W48,Saints Duo,555
2024-W49,Saints Duo,576
2024-W51,Saints Duo,605
2024-W52,Saints Duo,626
2024-W01,Saints Project,239
2024-W02,Saints Project,245
2024-W03,Saints Project,256
2024-W04,Saints Project,255
2024-W06,Saints Project,264
2024-W07,Saints Project,281
2024-W08,Saints Project,290
2024-W11,Saints Project,327
2024-W12,Saints Project,324
2024-W14,Saints Project,360
2024-W15,Saints Project,373
2024-W16,Saints Project,383
2024-W17,Saints Project,388
2024-W18,Saints Project,424
2024-W19,Saints Project,425
2024-W20,Saints Project,429
2024-W21,Saints Project,462
2024-W22,Saints Project,NA
2024-W23,Saints Project,496
2024-W24,Saints Project,496
2024-W25,Saints Project,501
2024-W26,Saints Project,533
2024-W27,Saints Project,559
2024-W30,Saints Project,605
2024-W31,Saints Project,604
2024-W33,Saints Project,659
2024-W35,Saints Project,691
2024-W36,Saints Project,718
2024-W37,Saints Project,755
2024-W38,Saints Project,774
2024-W39,Saints Project,812
2024-W40,Saints Project,833
2024-W41,Saints Project,857
2024-W42,Saints Project,906
2024-W43,Saints Project,NA
2024-W44,Saints Project,976
2024-W45,Saints Project,986
2024-W47,Saints Project,1039
2024-W48,Saints Project,1074
2024-W49,Saints Project,1128
2024-W51,Saints Project,1189
2024-W52,Saints Project,1247
2024-W01,Silent Mirage,206
2024-W02,Silent Mirage,205
2024-W03,Silent Mirage,232
2024-W04,Silent Mirage,234
2024-W06,Silent Mirage,251
2024-W07,Silent Mirage,264
2024-W08,Silent Mirage,257
2024-W11,Silent Mirage,303
2024-W12,Silent Mirage,293
2024-W14,Silent Mirage,337
2024-W15,Silent Mirage,NA
2024-W16,Silent Mirage,338
2024-W17,Silent Mirage,347
2024-W18,Silent Mirage,355
2024-W19,Silent Mirage,365
2024-W20,Silent Mirage,398
2024-W21,Silent Mirage,403
2024-W22,Silent Mirage,406
2024-W23,Silent Mirage,439
2024-W24,Silent Mirage,443
2024-W25,Silent Mirage,448
2024-W26,Silent Mirage,475
2024-W27,Silent Mirage,488
2024-W30,Silent Mirage,562
2024-W31,Silent Mirage,577
2024-W33,Silent Mirage,617
2024-W35,Silent Mirage,663
2024-W36,Silent Mirage,677
2024-W37,Silent Mirage,698
2024-W38,Silent Mirage,733
2024-W39,Silent Mirage,756
2024-W40,Silent Mirage,760
2024-W41,Silent Mirage,786
2024-W42,Silent Mirage,855
2024-W43,Silent Mirage,865
2024-W44,Silent Mirage,907
2024-W45,Silent Mirage,939
2024-W47,Silent Mirage,977
2024-W48,Silent Mirage,1011
2024-W49,Silent Mirage,1037
2024-W51,Silent Mirage,1136
2024-W52,Silent Mirage,1185
2024-W01,Silent Voyagers,371
2024-W02,Silent Voyagers,NA
2024-W03,Silent Voyagers,403
2024-W04,Silent Voyagers,416
2024-W06,Silent Voyagers,442
2024-W07,Silent Voyagers,467
2024-W08,Silent Voyagers,446
2024-W11,Silent Voyagers,520
2024-W12,Silent Voyagers,532
2024-W14,Silent Voyagers,593
2024-W15,Silent Voyagers,610
2024-W16,Silent Voyagers,632
2024-W17,Silent Voyagers,651
2024-W18,Silent Voyagers,673
2024-W19,Silent Voyagers,678
2024-W20,Silent Voyagers,693
2024-W21,Silent Voyagers,NA
2024-W22,Silent Voyagers,755
2024-W23,Silent Voyagers,804
2024-W24,Silent Voyagers,798
2024-W25,Silent Voyagers,841
2024-W26,Silent Voyagers,870
2024-W27,Silent Voyagers,903
2024-W30,Silent Voyagers,1006
2024-W31,Silent Voyagers,1032
2024-W33,Silent Voyagers,1100
2024-W35,Silent Voyagers,1176
2024-W36,Silent Voyagers,NA
2024-W37,Silent Voyagers,1278
2024-W38,Silent Voyagers,1298
2024-W39,Silent Voyagers,1351
2024-W40,Silent Voyagers,1405
2024-W41,Silent Voyagers,1461
2024-W42,Silent Voyagers,1511
2024-W43,Silent Voyagers,1550
2024-W44,Silent Voyagers,1608
2024-W45,Silent Voyagers,1662
2024-W47,Silent Voyagers,1774
2024-W48,Silent Voyagers,1819
2024-W49,Silent Voyagers,1898
2024-W51,Silent Voyagers,2038
2024-W52,Silent Voyagers,2104
2024-W01,Sophia Anderson,212
2024-W02,Sophia Anderson,215
2024-W03,Sophia Anderson,210
2024-W04,Sophia Anderson,237
2024-W06,Sophia Anderson,238
2024-W07,Sophia Anderson,283
2024-W08,Sophia Anderson,276
2024-W11,Sophia Anderson,320
2024-W12,Sophia Anderson,348
2024-W14,Sophia Anderson,381
2024-W15,Sophia Anderson,395
2024-W16,Sophia Anderson,417
2024-W17,Sophia Anderson,433
2024-W18,Sophia Anderson,441
2024-W19,Sophia Anderson,480
2024-W20,Sophia Anderson,492
2024-W21,Sophia Anderson,509
2024-W22,Sophia Anderson,531
2024-W23,Sophia Anderson,572
2024-W24,Sophia Anderson,610
2024-W25,Sophia Anderson,617
2024-W26,Sophia Anderson,655
2024-W27,Sophia Anderson,698
2024-W30,Sophia Anderson,789
2024-W31,Sophia Anderson,830
2024-W33,Sophia Anderson,NA
2024-W35,Sophia Anderson,994
2024-W36,Sophia Anderson,1064
2024-W37,Sophia Anderson,1103
2024-W38,Sophia Anderson,1160
2024-W39,Sophia Anderson,1211
2024-W40,Sophia Anderson,1266
2024-W41,Sophia Anderson,1349
2024-W42,Sophia Anderson,1378
2024-W43,Sophia Anderson,1472
2024-W44,Sophia Anderson,1523
2024-W45,Sophia Anderson,1592
2024-W47,Sophia Anderson,1750
2024-W48,Sophia Anderson,1847
2024-W49,Sophia Anderson,1916
2024-W51,Sophia Anderson,2125
2024-W52,Sophia Anderson,2220
2024-W01,Sophia Harris,368
2024-W02,Sophia Harris,383
2024-W03,Sophia Harris,387
2024-W04,Sophia Harris,396
2024-W06,Sophia Harris,416
2024-W07,Sophia Harris,421
2024-W08,Sophia Harris,445
2024-W11,Sophia Harris,457
2024-W12,Sophia Harris,NA
2024-W14,Sophia Harris,508
2024-W15,Sophia Harris,491
2024-W16,Sophia Harris,508
2024-W17,Sophia Harris,526
2024-W18,Sophia Harris,542
2024-W19,Sophia Harris,555
2024-W20,Sophia Harris,585
2024-W21,Sophia Harris,581
2024-W22,Sophia Harris,591
2024-W23,Sophia Harris,607
2024-W24,Sophia Harris,NA
2024-W25,Sophia Harris,640
2024-W26,Sophia Harris,639
2024-W27,Sophia Harris,652
2024-W30,Sophia Harris,692
2024-W31,Sophia Harris,NA
2024-W33,Sophia Harris,767
2024-W35,Sophia Harris,803
2024-W36,Sophia Harris,815
2024-W37,Sophia Harris,NA
2024-W38,Sophia Harris,847
2024-W39,Sophia Harris,874
2024-W40,Sophia Harris,874
2024-W41,Sophia Harris,904
2024-W42,Sophia Harris,940
2024-W43,Sophia Harris,954
2024-W44,Sophia Harris,954
2024-W45,Sophia Harris,NA
2024-W47,Sophia Harris,1027
2024-W48,Sophia Harris,1052
2024-W49,Sophia Harris,1100
2024-W51,Sophia Harris,1135
2024-W52,Sophia Harris,1167
2024-W01,Sophia Miller,439
2024-W02,Sophia Miller,454
2024-W03,Sophia Miller,482
2024-W04,Sophia Miller,491
2024-W06,Sophia Miller,533
2024-W07,Sophia Miller,550
2024-W08,Sophia Miller,553
2024-W11,Sophia Miller,665
2024-W12,Sophia Miller,677
2024-W14,Sophia Miller,751
2024-W15,Sophia Miller,797
2024-W16,Sophia Miller,825
2024-W17,Sophia Miller,864
2024-W18,Sophia Miller,897
2024-W19,Sophia Miller,932
2024-W20,Sophia Miller,985
2024-W21,Sophia Miller,1007
2024-W22,Sophia Miller,1041
2024-W23,Sophia Miller,1120
2024-W24,Sophia Miller,1144
2024-W25,Sophia Miller,1205
2024-W26,Sophia Miller,1244
2024-W27,Sophia Miller,1303
2024-W30,Sophia Miller,1478
2024-W31,Sophia Miller,1529
2024-W33,Sophia Miller,1680
2024-W35,Sophia Miller,1816
2024-W36,Sophia Miller,1898
2024-W37,Sophia Miller,1982
2024-W38,Sophia Miller,NA
2024-W39,Sophia Miller,2142
2024-W40,Sophia Miller,2242
2024-W41,Sophia Miller,2328
2024-W42,Sophia Miller,2455
2024-W43,Sophia Miller,2543
2024-W44,Sophia Miller,2661
2024-W45,Sophia Miller,2766
2024-W47,Sophia Miller,3014
2024-W48,Sophia Miller,3150
2024-W49,Sophia Miller,3283
2024-W51,Sophia Miller,3556
2024-W52,Sophia Miller,3708
2024-W01,Storm Experience,276
2024-W02,Storm Experience,273
2024-W03,Storm Experience,304
2024-W04,Storm Experience,310
2024-W06,Storm Experience,329
2024-W07,Storm Experience,351
2024-W08,Storm Experience,358
2024-W11,Storm Experience,398
2024-W12,Storm Experience,NA
2024-W14,Storm Experience,444
2024-W15,Storm Experience,465
2024-W16,Storm Experience,463
2024-W17,Storm Experience,508
2024-W18,Storm Experience,535
2024-W19,Storm Experience,535
2024-W20,Storm Experience,569
2024-W21,Storm Experience,586
2024-W22,Storm Experience,606
2024-W23,Storm Experience,639
2024-W24,Storm Experience,656
2024-W25,Storm Experience,690
2024-W26,Storm Experience,731
2024-W27,Storm Experience,730
2024-W30,Storm Experience,852
2024-W31,Storm Experience,882
2024-W33,Storm Experience,932
2024-W35,Storm Experience,1022
2024-W36,Storm Experience,1067
2024-W37,Storm Experience,1104
2024-W38,Storm Experience,1134
2024-W39,Storm Experience,1191
2024-W40,Storm Experience,1256
2024-W41,Storm Experience,1274
2024-W42,Storm Experience,1344
2024-W43,Storm Experience,1412
2024-W44,Storm Experience,1447
2024-W45,Storm Experience,1515
2024-W47,Storm Experience,1637
2024-W48,Storm Experience,1684
2024-W49,Storm Experience,1759
2024-W51,Storm Experience,1932
2024-W52,Storm Experience,1981
2024-W01,Storm Fusion,10
2024-W02,Storm Fusion,NA
2024-W03,Storm Fusion,4
2024-W04,Storm Fusion,8
2024-W06,Storm Fusion,0
2024-W07,Storm Fusion,14
2024-W08,Storm Fusion,0
2024-W11,Storm Fusion,9
2024-W12,Storm Fusion,19
2024-W14,Storm Fusion,6
2024-W15,Storm Fusion,13
2024-W16,Storm Fusion,21
2024-W17,Storm Fusion,18
2024-W18,Storm Fusion,0
2024-W19,Storm Fusion,0
2024-W20,Storm Fusion,NA
2024-W21,Storm Fusion,11
2024-W22,Storm Fusion,20
2024-W23,Storm Fusion,20
2024-W24,Storm Fusion,13
2024-W25,Storm Fusion,22
2024-W26,Storm Fusion,25
2024-W27,Storm Fusion,29
2024-W30,Storm Fusion,21
2024-W31,Storm Fusion,11
2024-W33,Storm Fusion,12
2024-W35,Storm Fusion,10
2024-W36,Storm Fusion,29
2024-W37,Storm Fusion,52
2024-W38,Storm Fusion,22
2024-W39,Storm Fusion,26
2024-W40,Storm Fusion,15
2024-W41,Storm Fusion,22
2024-W42,Storm Fusion,NA
2024-W43,Storm Fusion,25
2024-W44,Storm Fusion,47
2024-W45,Storm Fusion,60
2024-W47,Storm Fusion,38
2024-W48,Storm Fusion,63
2024-W49,Storm Fusion,39
2024-W51,Storm Fusion,67
2024-W52,Storm Fusion,NA
2024-W01,The Mirage,293
2024-W02,The Mirage,284
2024-W03,The Mirage,311
2024-W04,The Mirage,285
2024-W06,The Mirage,312
2024-W07,The Mirage,292
2024-W08,The Mirage,NA
2024-W11,The Mirage,351
2024-W12,The Mirage,336
2024-W14,The Mirage,348
2024-W15,The Mirage,358
2024-W16,The Mirage,338
2024-W17,The Mirage,363
2024-W18,The Mirage,379
2024-W19,The Mirage,377
2024-W20,The Mirage,390
2024-W21,The Mirage,405
2024-W22,The Mirage,377
2024-W23,The Mirage,416
2024-W24,The Mirage,415
2024-W25,The Mirage,428
2024-W26,The Mirage,427
2024-W27,The Mirage,427
2024-W30,The Mirage,426
2024-W31,The Mirage,453
2024-W33,The Mirage,481
2024-W35,The Mirage,493
2024-W36,The Mirage,481
2024-W37,The Mirage,492
2024-W38,The Mirage,518
2024-W39,The Mirage,515
2024-W40,The Mirage,505
2024-W41,The Mirage,524
2024-W42,The Mirage,531
2024-W43,The Mirage,533
2024-W44,The Mirage,557
2024-W45,The Mirage,585
2024-W47,The Mirage,574
2024-W48,The Mirage,611
2024-W49,The Mirage,596
2024-W51,The Mirage,612
2024-W52,The Mirage,604
2024-W01,The Rebels,222
2024-W02,The Rebels,218
2024-W03,The Rebels,222
2024-W04,The Rebels,242
2024-W06,The Rebels,256
2024-W07,The Rebels,261
2024-W08,The Rebels,266
2024-W11,The Rebels,270
2024-W12,The Rebels,274
2024-W14,The Rebels,312
2024-W15,The Rebels,307
2024-W16,The Rebels,313
2024-W17,The Rebels,320
2024-W18,The Rebels,330
2024-W19,The Rebels,342
2024-W20,The Rebels,345
2024-W21,The Rebels,362
2024-W22,The Rebels,373
2024-W23,The Rebels,NA
2024-W24,The Rebels,379
2024-W25,The Rebels,400
2024-W26,The Rebels,396
2024-W27,The Rebels,406
2024-W30,The Rebels,426
2024-W31,The Rebels,434
2024-W33,The Rebels,449
2024-W35,The Rebels,468
2024-W36,The Rebels,513
2024-W37,The Rebels,NA
2024-W38,The Rebels,542
2024-W39,The Rebels,534
2024-W40,The Rebels,536
2024-W41,The Rebels,NA
2024-W42,The Rebels,570
2024-W43,The Rebels,588
2024-W44,The Rebels,596
2024-W45,The Rebels,621
2024-W47,The Rebels,632
2024-W48,The Rebels,653
2024-W49,The Rebels,682
2024-W51,The Rebels,709
2024-W52,The Rebels,723
2024-W01,The Wolves,9
2024-W02,The Wolves,15
2024-W03,The Wolves,NA
2024-W04,The Wolves,NA
2024-W06,The Wolves,10
2024-W07,The Wolves,20
2024-W08,The Wolves,4
2024-W11,The Wolves,6
2024-W12,The Wolves,0
2024-W14,The Wolves,8
2024-W15,The Wolves,0
2024-W16,The Wolves,19
2024-W17,The Wolves,5
2024-W18,The Wolves,0
2024-W19,The Wolves,8
2024-W20,The Wolves,11
2024-W21,The Wolves,33
2024-W22,The Wolves,12
2024-W23,The Wolves,6
2024-W24,The Wolves,0
2024-W25,The Wolves,11
2024-W26,The Wolves,6
2024-W27,The Wolves,18
2024-W30,The Wolves,13
2024-W31,The Wolves,0
2024-W33,The Wolves,11
2024-W35,The Wolves,35
2024-W36,The Wolves,18
2024-W37,The Wolves,17
2024-W38,The Wolves,0
2024-W39,The Wolves,15
2024-W40,The Wolves,0
2024-W41,The Wolves,6
2024-W42,The Wolves,21
2024-W43,The Wolves,22
2024-W44,The Wolves,8
2024-W45,The Wolves,7
2024-W47,The Wolves,32
2024-W48,The Wolves,0
2024-W49,The Wolves,12
2024-W51,The Wolves,12
2024-W52,The Wolves,NA
2024-W01,Velvet Rebels,394
2024-W02,Velvet Rebels,403
2024-W03,Velvet Rebels,389
2024-W04,Velvet Rebels,405
2024-W06,Velvet Rebels,415
2024-W07,Velvet Rebels,430
2024-W08,Velvet Rebels,435
2024-W11,Velvet Rebels,474
2024-W12,Velvet Rebels,480
2024-W14,Velvet Rebels,483
2024-W15,Velvet Rebels,477
2024-W16,Velvet Rebels,493
2024-W17,Velvet Rebels,522
2024-W18,Velvet Rebels,511
2024-W19,Velvet Rebels,526
2024-W20,Velvet Rebels,549
2024-W21,Velvet Rebels,535
2024-W22,Velvet Rebels,575
2024-W23,Velvet Rebels,566
2024-W24,Velvet Rebels,553
2024-W25,Velvet Rebels,577
2024-W26,Velvet Rebels,594
2024-W27,Velvet Rebels,NA
2024-W30,Velvet Rebels,644
2024-W31,Velvet Rebels,650
2024-W33,Velvet Rebels,663
2024-W35,Velvet Rebels,699
2024-W36,Velvet Rebels,720
2024-W37,Velvet Rebels,745
2024-W38,Velvet Rebels,739
2024-W39,Velvet Rebels,746
2024-W40,Velvet Rebels,NA
2024-W41,Velvet Rebels,770
2024-W42,Velvet Rebels,792
2024-W43,Velvet Rebels,820
2024-W44,Velvet Rebels,809
2024-W45,Velvet Rebels,820
2024-W47,Velvet Rebels,871
2024-W48,Velvet Rebels,880
2024-W49,Velvet Rebels,902
2024-W51,Velvet Rebels,923
2024-W52,Velvet Rebels,939
2024-W01,Velvet Riders,115
2024-W02,Velvet Riders,110
2024-W03,Velvet Riders,120
2024-W04,Velvet Riders,119
2024-W06,Velvet Riders,116
2024-W07,Velvet Riders,118
2024-W08,Velvet Riders,148
2024-W11,Velvet Riders,150
2024-W12,Velvet Riders,135
2024-W14,Velvet Riders,143
2024-W15,Velvet Riders,NA
2024-W16,Velvet Riders,158
2024-W17,Velvet Riders,153
2024-W18,Velvet Riders,147
2024-W19,Velvet Riders,156
2024-W20,Velvet Riders,180
2024-W21,Velvet Riders,NA
2024-W22,Velvet Riders,187
2024-W23,Velvet Riders,172
2024-W24,Velvet Riders,198
2024-W25,Velvet Riders,177
2024-W26,Velvet Riders,196
2024-W27,Velvet Riders,192
2024-W30,Velvet Riders,190
2024-W31,Velvet Riders,224
2024-W33,Velvet Riders,211
2024-W35,Velvet Riders,NA
2024-W36,Velvet Riders,227
2024-W37,Velvet Riders,224
2024-W38,Velvet Riders,256
2024-W39,Velvet Riders,246
2024-W40,Velvet Riders,229
2024-W41,Velvet Riders,244
2024-W42,Velvet Riders,259
2024-W43,Velvet Riders,239
2024-W44,Velvet Riders,252
2024-W45,Velvet Riders,261
2024-W47,Velvet Riders,292
2024-W48,Velvet Riders,294
2024-W49,Velvet Riders,287
2024-W51,Velvet Riders,302
2024-W52,Velvet Riders,322
2024-W01,Velvet Rockets,245
2024-W02,Velvet Rockets,244
2024-W03,Velvet Rockets,256
2024-W04,Velvet Rockets,270
2024-W06,Velvet Rockets,263
2024-W07,Velvet Rockets,300
2024-W08,Velvet Rockets,291
2024-W11,Velvet Rockets,314
2024-W12,Velvet Rockets,NA
2024-W14,Velvet Rockets,343
